employee_id,business_unit_id,name,role_level,hire_date,termination_date,manager_id,location
EMP-0222,BU-04,Dakota Nelson,L4,2019-07-19,2024-03-07,MGR-BU-04-03,Toronto
EMP-0223,BU-04,Jamie Nelson,L1,2023-01-12,2024-02-27,MGR-BU-04-15,Toronto
EMP-0224,BU-04,Kendall Nelson,L2,2021-05-19,2024-05-14,MGR-BU-04-13,Singapore
EMP-0225,BU-04,Lee Nelson,L2,2021-11-22,2024-07-05,MGR-BU-04-05,Chicago
EMP-0226,BU-04,Micah Nelson,L1,2020-10-19,,MGR-BU-04-08,London
EMP-0227,BU-04,Noel Nelson,L1,2021-07-24,2025-02-10,MGR-BU-04-13,Tokyo
EMP-0228,BU-04,Parker Nelson,L2,2021-09-28,,MGR-BU-04-09,Toronto
EMP-0229,BU-04,Robin Nelson,L3,2020-11-11,2024-01-27,MGR-BU-04-02,Toronto
EMP-0230,BU-04,Sam Nelson,L2,2023-04-07,2024-04-13,MGR-BU-04-01,New York
EMP-0231,BU-04,Tatum Nelson,L2,2021-08-06,2025-01-13,MGR-BU-04-14,Amsterdam
EMP-0232,BU-04,Uma Nelson,L3,2022-12-18,2024-07-14,MGR-BU-04-20,Chicago
EMP-0233,BU-04,Val Nelson,L3,2021-12-10,2024-05-11,MGR-BU-04-15,New York
EMP-0234,BU-04,Wren Nelson,L2,2022-02-16,2024-02-20,MGR-BU-04-11,Amsterdam
EMP-0235,BU-04,Xander Nelson,L5,2022-10-23,2024-07-16,MGR-BU-04-09,Tokyo
EMP-0236,BU-04,Yael Nelson,L2,2019-11-13,2024-06-07,MGR-BU-04-03,Toronto
EMP-0237,BU-04,Zara Nelson,L4,2023-05-12,2025-02-11,MGR-BU-04-01,Sydney
EMP-0238,BU-04,Ash Nelson,L2,2022-12-01,2024-04-29,MGR-BU-04-02,Dublin
EMP-0239,BU-04,Bay Nelson,L3,2019-08-16,2024-06-13,MGR-BU-04-15,Frankfurt
EMP-0240,BU-04,Cedar Nelson,L4,2020-03-10,2024-08-30,MGR-BU-04-14,Amsterdam
EMP-0241,BU-04,Devon Carter,L3,2021-10-03,,MGR-BU-04-08,Tokyo
EMP-0242,BU-04,Alex Carter,L2,2023-07-02,2025-02-07,MGR-BU-04-04,Sydney
EMP-0243,BU-04,Jordan Carter,L4,2023-04-05,2024-04-21,MGR-BU-04-09,Dublin
EMP-0244,BU-04,Morgan Carter,L3,2022-10-27,,MGR-BU-04-11,New York
EMP-0245,BU-04,Taylor Carter,L4,2019-06-29,2024-09-10,MGR-BU-04-09,Sydney
EMP-0246,BU-04,Casey Carter,L1,2020-09-15,,MGR-BU-04-15,Singapore
EMP-0247,BU-04,Riley Carter,L1,2023-07-26,2025-02-02,MGR-BU-04-15,London
EMP-0248,BU-04,Avery Carter,L3,2023-08-11,2025-03-23,MGR-BU-04-01,Tokyo
EMP-0249,BU-04,Quinn Carter,L1,2019-12-23,2024-06-02,MGR-BU-04-15,Frankfurt
EMP-0250,BU-04,Skylar Carter,L5,2023-03-20,2024-04-30,MGR-BU-04-10,Toronto
EMP-0251,BU-04,Peyton Carter,L3,2022-11-19,2023-09-15,MGR-BU-04-13,Amsterdam
EMP-0252,BU-04,Drew Carter,L2,2019-10-03,,MGR-BU-04-06,Sydney
EMP-0253,BU-04,Reese Carter,L2,2019-03-29,2024-06-07,MGR-BU-04-09,Frankfurt
EMP-0254,BU-04,Blake Carter,L2,2019-07-14,2024-04-16,MGR-BU-04-11,Chicago
EMP-0255,BU-04,Cameron Carter,L4,2022-09-03,,MGR-BU-04-07,Toronto
EMP-0256,BU-04,Logan Carter,L3,2023-09-22,2025-03-05,MGR-BU-04-13,Tokyo
EMP-0257,BU-04,Harper Carter,L1,2023-02-01,2024-02-08,MGR-BU-04-01,London
EMP-0258,BU-04,Emerson Carter,L3,2023-02-06,2023-10-31,MGR-BU-04-03,Singapore
EMP-0259,BU-04,Finley Carter,L2,2021-01-13,2024-05-20,MGR-BU-04-02,Frankfurt
EMP-0260,BU-04,Rowan Carter,L1,2022-07-28,,MGR-BU-04-12,London
EMP-0261,BU-04,Sasha Carter,L3,2022-07-16,2024-12-04,MGR-BU-04-13,Amsterdam
EMP-0262,BU-04,Dakota Carter,L4,2019-09-15,2024-10-22,MGR-BU-04-07,Toronto
EMP-0263,BU-04,Jamie Carter,L3,2019-06-12,2024-09-27,MGR-BU-04-04,Toronto
EMP-0264,BU-04,Kendall Carter,L2,2022-12-21,2023-12-09,MGR-BU-04-10,Chicago
EMP-0265,BU-04,Lee Carter,L4,2023-01-19,2024-08-19,MGR-BU-04-10,New York
EMP-0266,BU-04,Micah Carter,L4,2020-07-20,2024-04-23,MGR-BU-04-09,Frankfurt
EMP-0267,BU-04,Noel Carter,L2,2023-06-04,2024-01-25,MGR-BU-04-10,Chicago
EMP-0268,BU-04,Parker Carter,L3,2019-01-28,2024-07-23,MGR-BU-04-08,Amsterdam
EMP-0269,BU-04,Robin Carter,L3,2022-02-22,,MGR-BU-04-11,New York
EMP-0270,BU-04,Sam Carter,L2,2020-11-20,2024-12-20,MGR-BU-04-02,Frankfurt
EMP-0271,BU-04,Tatum Carter,L4,2020-04-29,2024-04-05,MGR-BU-04-11,Toronto
EMP-0272,BU-04,Uma Carter,L5,2023-01-21,2024-11-08,MGR-BU-04-11,Toronto
EMP-0273,BU-04,Val Carter,L5,2020-07-14,2024-06-02,MGR-BU-04-02,Dublin
EMP-0274,BU-04,Wren Carter,L2,2022-01-30,2025-02-23,MGR-BU-04-14,Tokyo
EMP-0275,BU-04,Xander Carter,L3,2023-03-26,2025-03-19,MGR-BU-04-16,Sydney
EMP-0276,BU-04,Yael Carter,L4,2023-04-20,2024-01-29,MGR-BU-04-11,Singapore
EMP-0277,BU-04,Zara Carter,L3,2022-01-24,2025-02-08,MGR-BU-04-12,Sydney
EMP-0278,BU-04,Ash Carter,L2,2022-03-24,2023-04-19,MGR-BU-04-11,Sydney
EMP-0279,BU-04,Bay Carter,L1,2023-05-08,,MGR-BU-04-18,Amsterdam
EMP-0280,BU-04,Cedar Carter,L1,2023-08-22,2025-03-11,MGR-BU-04-09,Tokyo
EMP-0281,BU-04,Devon Mitchell,L1,2020-02-12,,MGR-BU-04-15,Amsterdam
EMP-0282,BU-04,Alex Mitchell,L2,2020-06-22,2024-07-23,MGR-BU-04-16,Toronto
EMP-0283,BU-04,Jordan Mitchell,L2,2020-10-08,2024-09-18,MGR-BU-04-10,Chicago
EMP-0284,BU-04,Morgan Mitchell,L3,2019-08-16,2024-12-19,MGR-BU-04-03,Amsterdam
EMP-0285,BU-04,Taylor Mitchell,L1,2022-03-19,2024-06-01,MGR-BU-04-01,Amsterdam
EMP-0286,BU-04,Casey Mitchell,L2,2021-05-21,2025-02-11,MGR-BU-04-04,London
EMP-0287,BU-04,Riley Mitchell,L2,2022-01-29,2024-05-21,MGR-BU-04-15,Chicago
EMP-0288,BU-04,Avery Mitchell,L3,2019-04-10,,MGR-BU-04-09,Sydney
EMP-0289,BU-04,Quinn Mitchell,L1,2020-08-20,2025-02-17,MGR-BU-04-18,Tokyo
EMP-0290,BU-04,Skylar Mitchell,L2,2019-03-19,2024-11-30,MGR-BU-04-13,Toronto
EMP-0291,BU-04,Peyton Mitchell,L3,2023-03-27,2023-11-01,MGR-BU-04-03,Amsterdam
EMP-0292,BU-04,Drew Mitchell,L2,2023-03-28,,MGR-BU-04-19,Chicago
EMP-0293,BU-04,Reese Mitchell,L2,2023-05-02,2024-12-09,MGR-BU-04-15,Dublin
EMP-0294,BU-04,Blake Mitchell,L4,2022-12-24,2024-11-15,MGR-BU-04-14,Frankfurt
EMP-0295,BU-04,Cameron Mitchell,L2,2019-05-09,2025-03-30,MGR-BU-04-01,Frankfurt
EMP-0296,BU-04,Logan Mitchell,L2,2021-03-18,2024-05-23,MGR-BU-04-04,Tokyo
EMP-0297,BU-04,Harper Mitchell,L3,2020-11-26,2025-02-14,MGR-BU-04-09,London
EMP-0298,BU-04,Emerson Mitchell,L4,2019-01-16,2024-08-16,MGR-BU-04-07,Tokyo
EMP-0299,BU-04,Finley Mitchell,L5,2020-09-27,2024-11-25,MGR-BU-04-08,Dublin
EMP-0300,BU-04,Rowan Mitchell,L2,2022-04-08,2024-09-29,MGR-BU-04-04,Sydney
EMP-0301,BU-04,Sasha Mitchell,L4,2021-08-30,2023-04-27,MGR-BU-04-08,Amsterdam
EMP-0302,BU-04,Dakota Mitchell,L2,2021-03-22,,MGR-BU-04-13,Dublin
EMP-0303,BU-04,Jamie Mitchell,L2,2021-07-22,2024-10-02,MGR-BU-04-01,London
EMP-0304,BU-04,Kendall Mitchell,L2,2022-01-13,2025-01-01,MGR-BU-04-20,London
EMP-0305,BU-04,Lee Mitchell,L1,2020-12-18,2024-06-08,MGR-BU-04-11,Singapore
EMP-0306,BU-04,Micah Mitchell,L2,2022-01-11,2023-04-05,MGR-BU-04-06,Toronto
EMP-0307,BU-04,Noel Mitchell,L2,2020-06-22,2024-08-07,MGR-BU-04-03,New York
EMP-0308,BU-04,Parker Mitchell,L1,2021-06-06,2024-07-05,MGR-BU-04-18,Sydney
EMP-0309,BU-04,Robin Mitchell,L3,2020-04-22,2024-02-27,MGR-BU-04-18,Frankfurt
EMP-0310,BU-04,Sam Mitchell,L1,2019-04-06,2025-02-08,MGR-BU-04-13,Dublin
EMP-0311,BU-04,Tatum Mitchell,L2,2019-12-15,2024-10-28,MGR-BU-04-19,London
EMP-0312,BU-04,Uma Mitchell,L5,2021-08-18,,MGR-BU-04-04,Tokyo
EMP-0313,BU-04,Val Mitchell,L3,2020-04-19,2024-06-25,MGR-BU-04-18,London
EMP-0314,BU-04,Wren Mitchell,L2,2020-01-26,2024-09-16,MGR-BU-04-13,Toronto
EMP-0315,BU-04,Xander Mitchell,L2,2021-07-06,2024-09-03,MGR-BU-04-19,Tokyo
EMP-0316,BU-04,Yael Mitchell,L1,2022-04-27,2025-03-02,MGR-BU-04-20,Chicago
EMP-0317,BU-04,Zara Mitchell,L3,2023-09-23,2024-10-11,MGR-BU-04-04,Toronto
EMP-0318,BU-04,Ash Mitchell,L5,2022-09-02,2025-03-27,MGR-BU-04-18,Amsterdam
EMP-0319,BU-04,Bay Mitchell,L2,2022-10-05,2024-01-28,MGR-BU-04-11,Singapore
EMP-0320,BU-04,Cedar Mitchell,L1,2020-03-05,2025-02-22,MGR-BU-04-04,Frankfurt
EMP-0321,BU-04,Devon Roberts,L1,2020-09-02,2024-04-05,MGR-BU-04-04,London
EMP-0322,BU-04,Alex Roberts,L4,2022-09-07,2023-11-25,MGR-BU-04-18,Sydney
EMP-0323,BU-04,Jordan Roberts,L2,2023-06-18,2024-07-02,MGR-BU-04-16,New York
EMP-0324,BU-04,Morgan Roberts,L2,2020-01-27,,MGR-BU-04-07,Sydney
EMP-0325,BU-04,Taylor Roberts,L1,2022-07-28,2023-06-27,MGR-BU-04-06,Sydney
EMP-0326,BU-04,Casey Roberts,L4,2020-04-07,,MGR-BU-04-16,Sydney
EMP-0327,BU-04,Riley Roberts,L4,2022-01-28,2024-08-08,MGR-BU-04-11,London
EMP-0328,BU-04,Avery Roberts,L1,2023-07-01,,MGR-BU-04-04,Chicago
EMP-0329,BU-04,Quinn Roberts,L2,2022-09-11,2024-04-02,MGR-BU-04-18,New York
EMP-0330,BU-04,Skylar Roberts,L3,2020-12-10,2024-12-18,MGR-BU-04-02,Amsterdam
EMP-0331,BU-04,Peyton Roberts,L2,2020-08-31,2024-07-30,MGR-BU-04-15,Tokyo
EMP-0332,BU-04,Drew Roberts,L3,2020-04-21,2025-02-14,MGR-BU-04-20,Singapore
EMP-0333,BU-04,Reese Roberts,L3,2020-09-03,2025-03-14,MGR-BU-04-17,Toronto
EMP-0334,BU-04,Blake Roberts,L5,2023-04-22,,MGR-BU-04-16,Tokyo
EMP-0335,BU-04,Cameron Roberts,L3,2019-04-01,,MGR-BU-04-19,Tokyo
EMP-0336,BU-04,Logan Roberts,L1,2021-02-22,,MGR-BU-04-19,Dublin
EMP-0337,BU-04,Harper Roberts,L2,2022-02-07,2023-05-10,MGR-BU-04-04,Frankfurt
EMP-0338,BU-04,Emerson Roberts,L1,2019-02-24,2024-07-18,MGR-BU-04-10,Tokyo
EMP-0339,BU-04,Finley Roberts,L3,2020-02-04,2024-06-25,MGR-BU-04-01,Singapore
EMP-0340,BU-04,Rowan Roberts,L2,2022-05-05,2025-02-18,MGR-BU-04-20,New York
EMP-0341,BU-04,Sasha Roberts,L1,2023-05-17,2023-09-21,MGR-BU-04-18,London
EMP-0342,BU-04,Dakota Roberts,L3,2019-02-23,2025-03-21,MGR-BU-04-15,Tokyo
EMP-0343,BU-04,Jamie Roberts,L3,2019-12-27,2024-05-06,MGR-BU-04-01,Dublin
EMP-0344,BU-04,Kendall Roberts,L3,2020-01-10,2024-08-29,MGR-BU-04-17,Frankfurt
EMP-0345,BU-04,Lee Roberts,L2,2019-12-16,2024-09-05,MGR-BU-04-05,Dublin
EMP-0346,BU-04,Micah Roberts,L3,2022-02-20,2024-05-30,MGR-BU-04-14,Sydney
EMP-0347,BU-04,Noel Roberts,L2,2019-08-07,2025-01-20,MGR-BU-04-09,Frankfurt
EMP-0348,BU-04,Parker Roberts,L3,2021-05-16,2024-03-06,MGR-BU-04-14,Amsterdam
EMP-0349,BU-04,Robin Roberts,L2,2019-04-26,2024-10-10,MGR-BU-04-18,Tokyo
EMP-0350,BU-04,Sam Roberts,L1,2022-04-13,2024-08-25,MGR-BU-04-16,New York
EMP-0351,BU-04,Tatum Roberts,L1,2020-02-14,2025-01-20,MGR-BU-04-08,Dublin
EMP-0352,BU-04,Uma Roberts,L4,2022-07-15,2023-11-24,MGR-BU-04-17,Chicago
EMP-0353,BU-04,Val Roberts,L1,2022-05-22,,MGR-BU-04-06,Singapore
EMP-0354,BU-04,Wren Roberts,L3,2022-09-29,2025-01-01,MGR-BU-04-11,Singapore
EMP-0355,BU-04,Xander Roberts,L1,2022-09-24,2024-12-13,MGR-BU-04-12,Sydney
EMP-0356,BU-04,Yael Roberts,L3,2020-06-25,2024-08-14,MGR-BU-04-05,Sydney
EMP-0357,BU-04,Zara Roberts,L2,2021-04-20,2023-03-29,MGR-BU-04-10,Dublin
EMP-0358,BU-04,Ash Roberts,L1,2020-09-08,2025-03-17,MGR-BU-04-16,Dublin
EMP-0359,BU-04,Bay Roberts,L3,2020-12-24,2024-12-17,MGR-BU-04-17,London
EMP-0360,BU-04,Cedar Roberts,L4,2021-09-04,2024-11-29,MGR-BU-04-17,Singapore
EMP-0361,BU-04,Devon Turner,L2,2021-06-01,,MGR-BU-04-01,Toronto
EMP-0362,BU-04,Alex Turner,L3,2019-06-17,2024-09-25,MGR-BU-04-17,London
EMP-0363,BU-04,Jordan Turner,L2,2023-06-17,2025-03-01,MGR-BU-04-10,Tokyo
EMP-0364,BU-04,Morgan Turner,L3,2022-06-27,2023-10-01,MGR-BU-04-05,Frankfurt
EMP-0365,BU-04,Taylor Turner,L2,2023-05-17,,MGR-BU-04-09,Dublin
EMP-0366,BU-04,Casey Turner,L1,2021-01-06,2024-05-14,MGR-BU-04-13,Amsterdam
EMP-0367,BU-04,Riley Turner,L4,2021-05-07,2025-03-16,MGR-BU-04-05,Toronto
EMP-0368,BU-04,Avery Turner,L2,2023-09-26,2025-03-10,MGR-BU-04-10,Singapore
EMP-0369,BU-04,Quinn Turner,L3,2020-06-02,2024-05-23,MGR-BU-04-10,Amsterdam
EMP-0370,BU-04,Skylar Turner,L2,2019-03-02,,MGR-BU-04-11,Frankfurt
EMP-0371,BU-04,Peyton Turner,L2,2022-09-01,2024-05-08,MGR-BU-04-05,Dublin
EMP-0372,BU-04,Drew Turner,L2,2021-05-08,2024-10-18,MGR-BU-04-19,Singapore
EMP-0373,BU-04,Reese Turner,L3,2023-09-30,2024-11-29,MGR-BU-04-04,Frankfurt
EMP-0374,BU-04,Blake Turner,L3,2023-09-14,,MGR-BU-04-15,London
EMP-0375,BU-04,Cameron Turner,L3,2019-08-07,,MGR-BU-04-04,Singapore
EMP-0376,BU-04,Logan Turner,L2,2023-07-05,2024-08-15,MGR-BU-04-10,Sydney
EMP-0377,BU-04,Harper Turner,L3,2022-08-22,2025-03-14,MGR-BU-04-06,Singapore
EMP-0378,BU-04,Emerson Turner,L2,2022-05-17,2025-02-05,MGR-BU-04-14,London
EMP-0379,BU-04,Finley Turner,L1,2021-02-17,,MGR-BU-04-11,Sydney
EMP-0380,BU-04,Rowan Turner,L4,2021-09-15,2024-07-30,MGR-BU-04-09,Dublin
EMP-0381,BU-04,Sasha Turner,L1,2023-03-03,2023-10-06,MGR-BU-04-14,Chicago
EMP-0382,BU-04,Dakota Turner,L2,2021-03-21,2024-08-12,MGR-BU-04-20,Toronto
EMP-0383,BU-04,Jamie Turner,L5,2021-05-09,2024-10-26,MGR-BU-04-19,Frankfurt
EMP-0384,BU-04,Kendall Turner,L2,2023-05-13,2025-03-03,MGR-BU-04-14,Toronto
EMP-0385,BU-04,Lee Turner,L2,2021-07-06,,MGR-BU-04-06,Frankfurt
EMP-0386,BU-04,Micah Turner,L5,2019-07-15,2024-08-02,MGR-BU-04-15,Toronto
EMP-0387,BU-04,Noel Turner,L1,2022-02-03,,MGR-BU-04-01,Frankfurt
EMP-0388,BU-04,Parker Turner,L5,2022-01-31,2025-01-10,MGR-BU-04-20,Frankfurt
EMP-0389,BU-04,Robin Turner,L5,2020-07-12,2024-04-17,MGR-BU-04-19,Toronto
EMP-0390,BU-04,Sam Turner,L3,2023-04-01,,MGR-BU-04-05,Frankfurt
EMP-0391,BU-04,Tatum Turner,L5,2020-05-20,2024-08-25,MGR-BU-04-09,Chicago
EMP-0392,BU-04,Uma Turner,L1,2023-05-04,2023-09-15,MGR-BU-04-10,Singapore
EMP-0393,BU-04,Val Turner,L3,2022-11-28,,MGR-BU-04-06,Amsterdam
EMP-0394,BU-04,Wren Turner,L2,2020-09-24,2024-02-09,MGR-BU-04-09,New York
EMP-0395,BU-04,Xander Turner,L3,2021-07-10,2024-08-31,MGR-BU-04-16,Amsterdam
EMP-0396,BU-04,Yael Turner,L4,2023-09-09,,MGR-BU-04-13,Chicago
EMP-0397,BU-04,Zara Turner,L3,2019-12-14,2025-01-11,MGR-BU-04-08,Amsterdam
EMP-0398,BU-04,Ash Turner,L2,2020-01-17,2024-02-29,MGR-BU-04-20,Sydney
EMP-0399,BU-04,Bay Turner,L3,2019-09-08,2024-11-22,MGR-BU-04-08,Tokyo
EMP-0400,BU-04,Cedar Turner,L1,2023-01-20,2025-02-26,MGR-BU-04-19,New York
EMP-0401,BU-04,Devon Hall,L4,2022-10-14,,MGR-BU-04-12,Toronto
EMP-0402,BU-04,Alex Hall,L2,2021-10-16,,MGR-BU-04-19,Singapore
EMP-0403,BU-04,Jordan Hall,L1,2021-03-11,2025-02-03,MGR-BU-04-14,Tokyo
EMP-0404,BU-04,Morgan Hall,L1,2020-03-04,2024-05-17,MGR-BU-04-15,Tokyo
EMP-0405,BU-04,Taylor Hall,L2,2023-03-26,2025-01-15,MGR-BU-04-12,Chicago
EMP-0406,BU-04,Casey Hall,L3,2021-04-21,2024-07-10,MGR-BU-04-20,Amsterdam
EMP-0407,BU-04,Riley Hall,L4,2020-01-23,,MGR-BU-04-07,Sydney
EMP-0408,BU-04,Avery Hall,L3,2019-04-17,2024-07-20,MGR-BU-04-10,Sydney
EMP-0409,BU-04,Quinn Hall,L2,2022-06-16,2025-01-09,MGR-BU-04-03,Amsterdam
EMP-0410,BU-04,Skylar Hall,L3,2020-05-23,,MGR-BU-04-07,Amsterdam
EMP-0411,BU-04,Peyton Hall,L1,2019-09-12,2025-03-13,MGR-BU-04-09,Sydney
EMP-0412,BU-04,Drew Hall,L4,2020-06-22,2024-11-29,MGR-BU-04-01,Amsterdam
EMP-0413,BU-04,Reese Hall,L3,2023-09-07,2024-10-09,MGR-BU-04-10,Sydney
EMP-0414,BU-04,Blake Hall,L2,2022-04-05,2023-06-22,MGR-BU-04-07,Frankfurt
EMP-0415,BU-04,Cameron Hall,L1,2020-05-12,2024-08-30,MGR-BU-04-18,Toronto
EMP-0416,BU-04,Logan Hall,L2,2023-07-10,2024-07-28,MGR-BU-04-04,Singapore
EMP-0417,BU-04,Harper Hall,L1,2020-08-31,2024-05-19,MGR-BU-04-16,Chicago
EMP-0418,BU-04,Emerson Hall,L2,2022-11-19,2023-04-30,MGR-BU-04-06,London
EMP-0419,BU-04,Finley Hall,L5,2023-05-04,2023-10-13,MGR-BU-04-15,Chicago
EMP-0420,BU-04,Rowan Hall,L5,2022-09-14,,MGR-BU-04-12,Chicago
EMP-0421,BU-04,Sasha Hall,L3,2021-02-08,2024-11-25,MGR-BU-04-03,London
EMP-0422,BU-04,Dakota Hall,L1,2021-08-23,2024-12-16,MGR-BU-04-12,Toronto
EMP-0423,BU-04,Jamie Hall,L4,2021-10-11,2024-06-13,MGR-BU-04-16,Singapore
EMP-0424,BU-04,Kendall Hall,L1,2019-05-15,2024-02-15,MGR-BU-04-06,Toronto
EMP-0425,BU-04,Lee Hall,L1,2019-01-16,,MGR-BU-04-07,Frankfurt
EMP-0426,BU-04,Micah Hall,L3,2023-04-24,,MGR-BU-04-17,Singapore
EMP-0427,BU-04,Noel Hall,L5,2021-04-10,,MGR-BU-04-12,Dublin
EMP-0428,BU-04,Parker Hall,L1,2021-09-17,2023-09-01,MGR-BU-04-01,London
EMP-0429,BU-04,Robin Hall,L3,2023-03-06,2024-05-14,MGR-BU-04-10,New York
EMP-0430,BU-04,Sam Hall,L3,2023-02-16,2024-07-17,MGR-BU-04-03,Singapore
EMP-0431,BU-04,Tatum Hall,L5,2019-05-13,2024-07-19,MGR-BU-04-12,London
EMP-0432,BU-04,Uma Hall,L4,2020-06-19,2024-07-16,MGR-BU-04-11,Singapore
EMP-0433,BU-04,Val Hall,L4,2022-03-02,2024-12-08,MGR-BU-04-16,Tokyo
EMP-0434,BU-04,Wren Hall,L3,2023-06-13,2024-10-14,MGR-BU-04-11,Singapore
EMP-0435,BU-04,Xander Hall,L2,2021-08-28,2024-12-10,MGR-BU-04-14,Singapore
EMP-0436,BU-04,Yael Hall,L1,2022-10-21,2023-03-03,MGR-BU-04-05,Tokyo
EMP-0437,BU-04,Zara Hall,L3,2022-08-09,2024-02-05,MGR-BU-04-06,Frankfurt
EMP-0438,BU-04,Ash Hall,L3,2019-08-10,2024-06-24,MGR-BU-04-14,Toronto
EMP-0439,BU-04,Bay Hall,L2,2023-01-12,,MGR-BU-04-01,Sydney
EMP-0440,BU-04,Cedar Hall,L2,2020-04-10,2025-02-14,MGR-BU-04-12,Singapore
EMP-0441,BU-04,Devon Lewis,L1,2022-05-10,2025-01-24,MGR-BU-04-14,New York
EMP-0442,BU-04,Alex Lewis,L1,2019-02-18,2025-01-19,MGR-BU-04-19,London
EMP-0443,BU-04,Jordan Lewis,L3,2021-10-22,2023-07-31,MGR-BU-04-08,Frankfurt
EMP-0444,BU-04,Morgan Lewis,L5,2019-05-02,,MGR-BU-04-13,Sydney
EMP-0445,BU-04,Taylor Lewis,L4,2021-11-21,2024-05-07,MGR-BU-04-05,New York
EMP-0446,BU-04,Casey Lewis,L5,2020-01-18,,MGR-BU-04-14,Chicago
EMP-0447,BU-04,Riley Lewis,L2,2019-04-08,2024-05-23,MGR-BU-04-15,Amsterdam
EMP-0448,BU-04,Avery Lewis,L1,2021-05-25,2023-03-10,MGR-BU-04-04,Singapore
EMP-0449,BU-04,Quinn Lewis,L4,2020-12-30,2024-11-15,MGR-BU-04-17,New York
EMP-0450,BU-04,Skylar Lewis,L2,2019-09-18,2024-12-10,MGR-BU-04-16,Frankfurt
EMP-0451,BU-04,Peyton Lewis,L5,2022-02-21,2024-05-29,MGR-BU-04-04,London
EMP-0452,BU-04,Drew Lewis,L1,2021-01-10,2024-10-29,MGR-BU-04-10,Tokyo
EMP-0453,BU-04,Reese Lewis,L2,2023-05-01,,MGR-BU-04-16,Dublin
EMP-0454,BU-04,Blake Lewis,L2,2021-04-10,2024-07-18,MGR-BU-04-08,Frankfurt
EMP-0455,BU-04,Cameron Lewis,L2,2021-02-14,2025-01-23,MGR-BU-04-12,Dublin
EMP-0456,BU-04,Logan Lewis,L1,2019-07-23,2024-12-18,MGR-BU-04-10,London
EMP-0457,BU-04,Harper Lewis,L3,2020-09-30,2024-05-10,MGR-BU-04-07,Chicago
EMP-0458,BU-04,Emerson Lewis,L2,2021-02-08,2024-05-20,MGR-BU-04-12,Singapore
EMP-0459,BU-04,Finley Lewis,L2,2022-07-28,2024-12-10,MGR-BU-04-01,Amsterdam
EMP-0460,BU-04,Rowan Lewis,L1,2019-07-28,2024-04-20,MGR-BU-04-07,Singapore
EMP-0461,BU-04,Sasha Lewis,L1,2020-10-12,2024-09-18,MGR-BU-04-16,Chicago
EMP-0462,BU-04,Dakota Lewis,L3,2020-04-06,,MGR-BU-04-11,Sydney
EMP-0463,BU-04,Jamie Lewis,L2,2020-11-27,2024-03-15,MGR-BU-04-10,Amsterdam
EMP-0464,BU-04,Kendall Lewis,L4,2020-01-20,2025-02-07,MGR-BU-04-01,Singapore
EMP-0465,BU-04,Lee Lewis,L1,2020-08-25,2024-06-28,MGR-BU-04-04,Frankfurt
EMP-0466,BU-04,Micah Lewis,L1,2022-10-14,2023-01-13,MGR-BU-04-06,Toronto
EMP-0467,BU-04,Noel Lewis,L1,2019-08-08,2024-02-28,MGR-BU-04-10,Sydney
EMP-0468,BU-04,Parker Lewis,L5,2020-09-24,2024-07-04,MGR-BU-04-04,Toronto
EMP-0469,BU-04,Robin Lewis,L1,2023-04-08,2024-10-11,MGR-BU-04-11,Toronto
EMP-0470,BU-04,Sam Lewis,L5,2022-09-24,2024-04-27,MGR-BU-04-05,Tokyo
EMP-0471,BU-04,Tatum Lewis,L2,2021-07-19,2023-06-16,MGR-BU-04-12,Amsterdam
EMP-0472,BU-04,Uma Lewis,L1,2020-08-09,2024-04-29,MGR-BU-04-18,Singapore
EMP-0473,BU-04,Val Lewis,L2,2022-10-10,2025-02-13,MGR-BU-04-18,Tokyo
EMP-0474,BU-04,Wren Lewis,L2,2021-07-01,2023-03-24,MGR-BU-04-19,Sydney
EMP-0475,BU-04,Xander Lewis,L2,2022-11-04,2024-08-04,MGR-BU-04-14,New York
EMP-0476,BU-04,Yael Lewis,L3,2021-12-26,2023-05-11,MGR-BU-04-20,Dublin
EMP-0477,BU-04,Zara Lewis,L1,2019-08-13,2024-09-07,MGR-BU-04-08,Amsterdam
EMP-0478,BU-04,Ash Lewis,L2,2023-02-12,2024-10-05,MGR-BU-04-15,Sydney
EMP-0479,BU-04,Bay Lewis,L1,2023-07-05,2023-11-03,MGR-BU-04-18,Singapore
EMP-0480,BU-04,Cedar Lewis,L5,2023-02-24,2024-11-17,MGR-BU-04-13,Singapore
EMP-0481,BU-04,Devon Robinson,L5,2020-03-15,,MGR-BU-04-11,Tokyo
EMP-0482,BU-04,Alex Robinson,L5,2023-08-07,2024-10-24,MGR-BU-04-09,Amsterdam
EMP-0483,BU-04,Jordan Robinson,L3,2022-08-15,2023-10-05,MGR-BU-04-04,Sydney
EMP-0484,BU-04,Morgan Robinson,L1,2021-09-05,2024-09-03,MGR-BU-04-16,Amsterdam
EMP-0485,BU-04,Taylor Robinson,L5,2020-06-13,2024-11-11,MGR-BU-04-15,Tokyo
EMP-0486,BU-04,Casey Robinson,L5,2022-09-19,2024-05-24,MGR-BU-04-05,Singapore
EMP-0487,BU-04,Riley Robinson,L1,2022-09-10,2023-05-13,MGR-BU-04-01,Dublin
EMP-0488,BU-04,Avery Robinson,L3,2022-11-18,2024-03-03,MGR-BU-04-12,Dublin
